country_code,country,year,population,population_grow,population_under_14,population_above_65,gdp,gdp_growth_rate,unemployment,education_gov_expenditure,health_expenditure,life_expectancy_fem,life_expectancy_male,non_commun_disease_death,commun_disease_death,tuberculosis,hiv,infant_mortality,undernourishment,hospital_beds,physicians
AND,Andorra,2005,78867.0,3.38241655431066,,,3256,7.4,,1.6,8.6,,,,,15.0,,,,2.7,3.3
AND,Andorra,2010,84449.0,-0.0165766790187245,,,3355,-5.4,,3.1,9.4,,,,,9.5,,,,,
AND,Andorra,2019,77006.0,0.00649321134981403,,,3013,1.7,,3.2,10.4,,,,,3.0,,,,,3.3
ARE,United Arab Emirates (the),2005,4588225.0,12.0201652676311,18.3412757656828,0.887598145252249,182978,4.9,3.1,,2.3,76.818,74.601,,,2.6,,9.0,4.1,2.2,1.5
ARE,United Arab Emirates (the),2010,8549988.0,7.68705468582298,13.1562991667357,0.685591605508686,289787,1.6,3.7,,3.9,77.77,75.624,70.4,7.5,1.8,,7.7,5.9,1.9,1.5
ARE,United Arab Emirates (the),2019,9630959.0,1.50389675992433,14.6035093701468,1.08500098484481,382575,0.8,1.7,,3.5,79.164,77.133,,,1.0,,6.5,,,2.4
AFG,Afghanistan,2005,25654277.0,3.68273179651497,47.8596414936971,2.22748822740161,6622,9.9,8.5,,9.9,59.628,57.044,,,189.0,0.1,84.6,33.2,0.4,0.2
AFG,Afghanistan,2010,29185507.0,2.74657628012835,48.1781454062114,2.32813156201124,16078,3.2,7.8,3.5,8.6,62.459,59.683,39.2,50.2,189.0,0.1,72.2,22.1,0.4,0.2
AFG,Afghanistan,2019,37172386.0,2.38476110022344,43.0901755117794,2.58492693988024,21993,2.5,8.8,3.9,10.2,66.026,63.047,,,189.0,0.1,60.1,,,0.3
ATG,Antigua and Barbuda,2005,81465.0,1.39556408625686,26.507088933898,6.98091204811883,1022,6.4,8.4,3.4,4.5,76.339,73.58,,,8.5,,11.5,,2.4,
ATG,Antigua and Barbuda,2010,88028.0,1.46706374334825,24.3399827327668,7.35788612714136,1152,-7.2,,2.5,5.4,77.121,74.439,79.1,13.2,9.1,,9.0,,2.2,1.6
ATG,Antigua and Barbuda,2019,96286.0,0.897185120114641,22.0810917475022,8.79982551980558,1510,3.0,,,4.3,77.983,75.721,,,6.0,,6.8,,,2.8
AIA,Anguilla,2005,,,,,229,13.1,7.8,3,,,,,,,,,,,
AIA,Anguilla,2010,,,,,268,-4.5,,2.8,,,,,,,,,,,
AIA,Anguilla,2019,,,,,281,-7.7,,,,,,,,,,,,,
ALB,Albania,2005,3011487.0,-0.511790116421897,26.5008860279706,8.50071756927054,8052,5.5,17.5,3.2,6.3,78.165,72.708,,,19.0,,21.2,10.9,3.1,
ALB,Albania,2010,2913021.0,-0.49646196338738,22.4550826095997,10.645405412373,11927,3.7,14.2,3.3,5.0,79.302,74.145,91.3,3.3,17.0,,16.8,7.4,3.0,1.2
ALB,Albania,2019,2866376.0,-0.246732042281782,17.672873724304,13.7447359109736,13039,3.8,15.1,4.0,6.7,80.167,76.816,,,18.0,,9.2,,,1.2
ARM,Armenia,2005,2981269.0,-0.650321107289265,21.4614648996786,11.8999996310296,5226,13.9,16.1,2.7,7.0,75.641,69.312,,,92.0,0.1,27.1,7.8,4.5,
ARM,Armenia,2010,2877319.0,-0.37371186678708,19.4606854505879,10.9938453122507,9875,2.2,19.0,3.2,5.3,76.383,69.989,91.8,4.2,61.0,0.2,21.0,5.5,3.7,2.8
ARM,Armenia,2019,2951776.0,0.236306378760517,20.6334219249969,11.2538176570131,11537,7.5,18.4,2.8,9.9,78.354,71.215,,,31.0,0.2,13.2,,,2.9
AGO,Angola,2005,19433602.0,3.53755715435985,46.8840207800901,2.52635615363534,36971,15.0,21.4,2.8,3.7,52.614,47.893,,,368.0,1.4,128.8,54.8,0.8,0.1
AGO,Angola,2010,23356246.0,3.67146240136924,47.0416136223261,2.36075609068341,83799,4.9,9.9,3.5,2.7,58.033,52.848,23.2,68.7,384.0,1.7,104.2,40.4,,0.1
AGO,Angola,2019,30809762.0,3.27613387502724,46.8089247095412,2.21637364776329,126506,-2.5,8.9,,2.9,63.666,58.064,,,355.0,2.0,78.2,,,0.2
ARG,Argentina,2005,38892931.0,1.03628116758429,27.2800113727608,9.89137846155128,200622,8.9,11.5,3.9,7.6,77.831,71.008,,,31.0,0.3,16.7,4.7,4.0,3.2
ARG,Argentina,2010,40788453.0,0.752213052268923,26.0359584535822,10.1950246568397,426487,10.1,7.7,5.0,8.6,78.646,71.837,79.9,14.1,21.0,0.4,14.2,4.0,4.5,
ARG,Argentina,2019,44494502.0,1.01580834908002,24.7609338351238,11.1177888760774,637486,2.9,7.9,5.6,7.5,79.863,73.082,,,27.0,0.4,12.1,,,4
ASM,American Samoa,2005,59562.0,-0.199592495165648,,,,,5.1,,,,,,,12.0,,,,,
ASM,American Samoa,2010,56079.0,-1.07129312461534,,,,,9.2,14.6,,,,,,8.2,,,,,
ASM,American Samoa,2019,55465.0,-0.279065761519574,,,,,,,,,,,,0.0,,9.6,,,
AUT,Austria,2005,8227829.0,0.681267248299787,15.9717579495132,16.1973187620023,315967,2.2,5.6,5.2,9.6,82.2,76.6,,,13.0,,4.5,2.5,7.7,
AUT,Austria,2010,8363404.0,0.240394299500766,14.7166647502856,17.798383795193,391893,1.8,4.8,5.7,10.2,83.5,77.8,92.1,2.4,9.1,,3.8,2.5,7.7,4.8
AUT,Austria,2019,8840521.0,0.487071924768999,14.2979476320233,19.0015664595899,416836,2.6,5.4,5.5,10.4,84.0,79.4,,,7.1,,3.3,,,5.1
AUS,Australia,2005,20394800.0,1.31978955436191,19.8147536937757,12.8711244718399,760397,2.8,5.0,4.9,8.0,83.3,78.5,,,6.0,0.1,4.9,2.5,4.0,2.5
AUS,Australia,2010,22031750.0,1.55548958906995,19.0323362392206,13.3765558056607,1297259,2.5,5.2,5.6,8.4,84.0,79.5,90.4,3.9,6.5,0.1,4.4,2.5,3.9,3.3
AUS,Australia,2019,24982688.0,1.53610551570388,19.1906170385658,15.6564752275591,1408676,2.9,5.5,5.3,9.3,84.9,80.7,,,6.6,0.1,3.6,,,3.6
ABW,Aruba,2005,100031.0,1.30203884024471,21.4733432635883,8.59133668562746,2331,1.2,6.9,4.7,,76.703,71.816,,,8.6,,17.8,,,
ABW,Aruba,2010,101669.0,0.210708807602047,20.8736192939834,10.2882884655106,2391,-3.4,10.6,6.7,,77.425,72.517,,,6.8,,16.2,,,
ABW,Aruba,2019,105845.0,0.453575638777095,17.8024469743493,13.5509471396854,2701,1.3,,6.1,,78.507,73.628,,,5.4,,14.8,,,
AZE,Azerbaijan,2005,8391850.0,1.02226559239828,26.2294836217391,6.58588844430677,13245,28.0,7.3,3.0,7.4,71.759,65.737,,,88.0,,54.2,5.5,8.2,
AZE,Azerbaijan,2010,9054332.0,1.18978770786007,22.8353380103163,5.89828176396222,52906,4.8,5.6,2.8,4.9,74.123,67.772,84.3,10.9,104.0,,40.7,2.5,5.1,3.7
AZE,Azerbaijan,2019,9939800.0,0.866608673169798,23.3695698603865,6.19518275071493,40749,0.1,5.0,2.9,6.9,75.336,70.345,,,63.0,,31.4,,,3.4
BIH,Bosnia and Herzegovina,2005,3765331.0,0.0302011085332106,17.7018700347991,13.5163150331272,11223,3.9,30.1,,9.1,77.793,72.459,,,70.0,0.1,9.8,3.2,3.0,
BIH,Bosnia and Herzegovina,2010,3705472.0,-0.818827889426379,15.737050502608,13.9596251165843,17176,0.9,27.2,,9.0,78.484,73.479,93.7,2.1,45.0,0.1,9.0,2.5,3.4,1.8
BIH,Bosnia and Herzegovina,2019,3323929.0,-0.826854592009436,14.7662176493152,16.4703174710621,18169,3.0,26.5,,9.2,79.72,74.752,,,25.0,0.1,6.9,,,2
BRB,Barbados,2005,276323.0,0.376717927350159,20.5632538731846,12.4502846306677,3897,4.0,9.1,5.6,6.6,79.504,76.23,,,3.9,1.0,13.0,5.9,6.7,1.8
BRB,Barbados,2010,282131.0,0.364679445766646,19.7429562862642,13.2509366216403,4365,0.3,10.7,6.1,6.8,79.816,76.811,82.9,12.5,2.4,1.3,12.6,5.0,6.6,
BRB,Barbados,2019,286641.0,0.142439722865012,17.342948147683,15.8026939621338,4713,0.9,9.4,4.7,7.0,80.392,77.682,,,0.4,1.5,11.5,,,2.5
BGD,Bangladesh,2005,139035505.0,1.48474477409202,34.3645689638772,4.30386756246183,57628,6.0,4.2,1.9,2.3,68.715,66.949,,,221.0,0.1,55.5,16.6,0.3,0.3
BGD,Bangladesh,2010,147575430.0,1.12480349318572,31.9869405089994,4.77182482205879,114508,5.6,3.4,1.9,2.5,71.257,68.694,58.3,33.9,221.0,0.1,43.3,16.9,,0.4
BGD,Bangladesh,2019,161356039.0,1.05004464945676,27.706022482501,5.15839063962068,245633,7.3,4.4,1.5,2.4,74.291,70.637,,,221.0,0.1,33.2,,,0.5
BEL,Belgium,2005,10478617.0,0.550055708089009,17.1500668538562,17.291056336439,387356,2.1,8.4,,9.0,81.9,76.2,,,12.0,,4.2,2.5,7.4,2.0
BEL,Belgium,2010,10895586.0,0.913639391631709,16.8827412373583,17.334027258535,483548,2.7,8.3,,9.8,83.0,77.5,86.5,7.2,11.0,,3.8,2.5,6.5,2.9
BEL,Belgium,2019,11433256.0,0.509444678207556,17.0554227603857,18.7887437383395,494764,1.7,6.4,6.6,10.0,83.9,79.4,,,9.0,,3.5,,,3.3
BFA,Burkina Faso,2005,13421930.0,2.95918777635929,46.4959361284107,2.56583069647957,5463,8.7,4.0,4.4,4.4,54.04,52.436,,,64.0,1.5,90.0,24.9,,0.1
BFA,Burkina Faso,2010,15605217.0,3.01925129282833,46.2233559456431,2.46791185281179,8980,8.4,4.6,3.9,5.9,57.616,56.441,26.4,65.0,58.0,1.2,77.5,21.2,0.4,~0.0
BFA,Burkina Faso,2019,19751535.0,2.86707836702633,44.9480813221662,2.40698082866355,12325,6.3,6.2,4.2,6.8,61.863,60.361,,,48.0,0.7,64.7,,,0.1
BGR,Bulgaria,2005,7658972.0,-0.752977445493645,13.6163545494306,17.3507687432304,29636,7.1,10.1,4.1,6.9,76.3,69.0,,,52.0,0.1,12.8,6.5,6.4,
BGR,Bulgaria,2010,7395599.0,-0.658275446635908,13.4963221588448,18.0786741239875,50610,1.3,10.3,3.9,7.1,77.2,70.0,94.9,2.3,41.0,0.1,9.5,5.6,6.5,3.8
BGR,Bulgaria,2019,7025037.0,-0.722080405222853,14.5954653179814,21.021914434268,58222,3.8,4.4,4.1,8.2,78.4,71.5,,,22.0,0.1,8.3,,,4
BHR,Bahrain,2005,889164.0,6.90439641222483,25.6843506934604,2.24030662509953,15969,6.8,1.3,,3.2,76.282,74.574,,,36.0,,9.8,,2.8,1.0
BHR,Bahrain,2010,1240860.0,4.5997780058874,20.3115581129217,2.0797672581919,25713,4.3,1.1,2.5,3.8,77.087,75.268,81.8,7.2,23.0,,7.9,,1.8,0.9
BHR,Bahrain,2019,1569439.0,4.92116137205662,19.2543101196218,2.42633387832394,35326,3.8,1.2,2.3,4.9,78.285,76.312,,,11.0,,6.9,,,0.9
BDI,Burundi,2005,7364862.0,3.21716588228122,46.9779474483025,2.27622730744989,1117,0.9,1.7,3.6,8.4,54.932,51.785,,,195.0,2.2,87.5,,,~0.0
BDI,Burundi,2010,8675602.0,3.2560669979547,45.140314182232,2.16086445643772,2032,5.1,1.6,6.8,11.3,58.966,55.467,28.0,62.1,144.0,1.6,70.0,,,~0.0
BDI,Burundi,2019,11175378.0,3.16677344240935,45.5016807491186,2.24694046033717,3155,~0.0,1.5,4.3,7.7,63.031,59.435,,,111.0,1.0,52.3,,,~0.0
BEN,Benin,2005,7982225.0,2.95238351590553,44.4385243462819,3.1560498482566,4804,1.7,0.9,3.6,4.0,58.793,55.85,,,73.0,1.3,84.0,15.4,0.5,~0.0
BEN,Benin,2010,9199259.0,2.80608648402353,43.8460097710044,3.22989058140444,6970,2.1,1.0,5.0,4.1,60.717,57.869,32.0,58.5,68.0,1.1,74.5,11.8,0.5,0.1
BEN,Benin,2019,11485048.0,2.73486201301479,42.4476823945995,3.25360529746338,9236,5.0,2.3,4.0,3.9,63.003,59.914,,,56.0,1.0,67.7,,,0.2
BMU,Bermuda,2005,64154.0,0.649513649199873,,,4868,1.7,2.7,2.0,,81.4,76.1,,,7.4,,,,,
BMU,Bermuda,2010,65124.0,-0.780059723322568,,,5853,-2.5,4.5,2.6,,82.08,76.63,,,1.8,,,,,
BMU,Bermuda,2019,63973.0,0.154992641763463,,,6269,2.5,6.7,1.5,,85.57,77.92,,,3.7,,,,,
BRN,Brunei Darussalam,2005,365114.0,1.56818437513516,27.8310335949868,2.95305028018646,10561,0.4,5.9,3.7,2.2,75.082,73.009,,,51.0,,9.7,2.5,3.0,1.1
